PATHWAY_ID1,PATHWAY_ID2,OVERLAP_COUNT
hsa04012,hsa04713,9
hsa04012,hsa04714,9
hsa04012,hsa04936,9
hsa04012,hsa05145,9
hsa04014,hsa04622,9
hsa04014,hsa04744,9
hsa04014,hsa05030,9
hsa04015,hsa05030,9
hsa04020,hsa04658,9
hsa04020,hsa04659,9
hsa04020,hsa04660,9
hsa04020,hsa05110,9
hsa04020,hsa05143,9
hsa04020,hsa05161,9
hsa04020,hsa05225,9
hsa04022,hsa04666,9
hsa04022,hsa04742,9
hsa04022,hsa04744,9
hsa04022,hsa04917,9
hsa04022,hsa04964,9
hsa04022,hsa05014,9
hsa04022,hsa05160,9
hsa04022,hsa05211,9
hsa04022,hsa05213,9
hsa04022,hsa05218,9
hsa04022,hsa05220,9
hsa04022,hsa05221,9
hsa04022,hsa05223,9
hsa04022,hsa05225,9
hsa04024,hsa04744,9
hsa04024,hsa04964,9
hsa04024,hsa04974,9
hsa04024,hsa05014,9
hsa04024,hsa05100,9
hsa04024,hsa05120,9
hsa04060,hsa04144,9
hsa04060,hsa04660,9
hsa04060,hsa05022,9
hsa04060,hsa05131,9
hsa04060,hsa05132,9
hsa04061,hsa04621,9
hsa04061,hsa05166,9
hsa04061,hsa05171,9
hsa04062,hsa04622,9
hsa04062,hsa05030,9
hsa04064,hsa04517,9
hsa04064,hsa04613,9
hsa04064,hsa05144,9
hsa04064,hsa05212,9
hsa04064,hsa05340,9
hsa04066,hsa04270,9
hsa04066,hsa04540,9
hsa04066,hsa04713,9
hsa04066,hsa04730,9
hsa04066,hsa04911,9
hsa04066,hsa04928,9
hsa04066,hsa05219,9
hsa04068,hsa04261,9
hsa04068,hsa04710,9
hsa04068,hsa04726,9
hsa04068,hsa04928,9
hsa04070,hsa04151,9
hsa04070,hsa04931,9
hsa04070,hsa05164,9
hsa04070,hsa05235,9
hsa04071,hsa04137,9
hsa04071,hsa04350,9
hsa04071,hsa04390,9
hsa04071,hsa04520,9
hsa04071,hsa04924,9
hsa04071,hsa04925,9
hsa04071,hsa04961,9
hsa04071,hsa05012,9
hsa04071,hsa05100,9
hsa04071,hsa05216,9
hsa04071,hsa05219,9
hsa04072,hsa04742,9
hsa04072,hsa04922,9
hsa04072,hsa04924,9
hsa04080,hsa04540,9
hsa04080,hsa04720,9
hsa04080,hsa05150,9
hsa04081,hsa04310,9
hsa04081,hsa04380,9
hsa04081,hsa04625,9
hsa04081,hsa04722,9
hsa04081,hsa04740,9
hsa04081,hsa04962,9
hsa04081,hsa05100,9
hsa04081,hsa05171,9
hsa04081,hsa05212,9
hsa04081,hsa05214,9
hsa04081,hsa05218,9
hsa04081,hsa05235,9
hsa04110,hsa04261,9
hsa04110,hsa04382,9
hsa04110,hsa04919,9
hsa04110,hsa04933,9
hsa04114,hsa04350,9
hsa04114,hsa04382,9
hsa04114,hsa04550,9
hsa04115,hsa05014,9
hsa04120,hsa04137,9
hsa04137,hsa04144,9
hsa04137,hsa04912,9
hsa04137,hsa04917,9
hsa04137,hsa04932,9
hsa04137,hsa05152,9
hsa04137,hsa05169,9
hsa04137,hsa05203,9
hsa04137,hsa05205,9
hsa04137,hsa05231,9
hsa04140,hsa04622,9
hsa04140,hsa04723,9
hsa04140,hsa04922,9
hsa04140,hsa04928,9
hsa04141,hsa05017,9
hsa04141,hsa05145,9
hsa04141,hsa05161,9
hsa04144,hsa04926,9
hsa04144,hsa05167,9
hsa04144,hsa05168,9
hsa04144,hsa05169,9
hsa04144,hsa05215,9
hsa04145,hsa04962,9
hsa04145,hsa05131,9
hsa04145,hsa05144,9
hsa04145,hsa05167,9
hsa04145,hsa05410,9
hsa04145,hsa05412,9
hsa04145,hsa05418,9
hsa04148,hsa04550,9
hsa04148,hsa04620,9
hsa04148,hsa04657,9
hsa04148,hsa04662,9
hsa04148,hsa04670,9
hsa04148,hsa04725,9
hsa04148,hsa04728,9
hsa04148,hsa04916,9
hsa04148,hsa04917,9
hsa04148,hsa05014,9
hsa04148,hsa05120,9
hsa04148,hsa05418,9
hsa04150,hsa05219,9
hsa04151,hsa04520,9
hsa04151,hsa05014,9
hsa04151,hsa05321,9
hsa04151,hsa05323,9
hsa04152,hsa04390,9
hsa04210,hsa04670,9
hsa04210,hsa05100,9
hsa04210,hsa05219,9
hsa04211,hsa04972,9
hsa04211,hsa05014,9
hsa04211,hsa05171,9
hsa04213,hsa04972,9
hsa04213,hsa05034,9
hsa04215,hsa05163,9
hsa04216,hsa04621,9
hsa04216,hsa05022,9
hsa04217,hsa04920,9
hsa04217,hsa04931,9
hsa04217,hsa05205,9
hsa04260,hsa04918,9
hsa04260,hsa04960,9
hsa04260,hsa04964,9
hsa04260,hsa04971,9
hsa04261,hsa04550,9
hsa04261,hsa04620,9
hsa04261,hsa04917,9
hsa04261,hsa04964,9
hsa04261,hsa05208,9
hsa04261,hsa05235,9
hsa04270,hsa04360,9
hsa04270,hsa04814,9
hsa04270,hsa05143,9
hsa04270,hsa05165,9
hsa04310,hsa04611,9
hsa04310,hsa04972,9
hsa04310,hsa05214,9
hsa04330,hsa05203,9
hsa04340,hsa04390,9
hsa04350,hsa04659,9
hsa04350,hsa04660,9
hsa04350,hsa05160,9
hsa04350,hsa05163,9
hsa04350,hsa05202,9
hsa04350,hsa05203,9
hsa04360,hsa04668,9
hsa04360,hsa04922,9
hsa04360,hsa05017,9
hsa04360,hsa05034,9
hsa04360,hsa05133,9
hsa04360,hsa05146,9
hsa04360,hsa05168,9
hsa04360,hsa05169,9
hsa04360,hsa05222,9
hsa04370,hsa04930,9
hsa04370,hsa05120,9
hsa04371,hsa04744,9
hsa04371,hsa05216,9
hsa04380,hsa04924,9
hsa04380,hsa04960,9
hsa04390,hsa04810,9
hsa04390,hsa05212,9
hsa04390,hsa05220,9
hsa04510,hsa04726,9
hsa04510,hsa04936,9
hsa04510,hsa04971,9
hsa04510,hsa05133,9
hsa04512,hsa04933,9
hsa04514,hsa04650,9
hsa04514,hsa05412,9
hsa04514,hsa05418,9
hsa04517,hsa04720,9
hsa04517,hsa04916,9
hsa04517,hsa04934,9
hsa04520,hsa04666,9
hsa04520,hsa04916,9
hsa04520,hsa05020,9
hsa04520,hsa05206,9
hsa04520,hsa05208,9
hsa04520,hsa05211,9
hsa04530,hsa04820,9
hsa04530,hsa05167,9
hsa04530,hsa05169,9
hsa04540,hsa04550,9
hsa04540,hsa04621,9
hsa04540,hsa05031,9
hsa04550,hsa04658,9
hsa04550,hsa04714,9
hsa04550,hsa04930,9
hsa04611,hsa04960,9
hsa04611,hsa05110,9
hsa04613,hsa04657,9
hsa04613,hsa04658,9
hsa04613,hsa04713,9
hsa04613,hsa04724,9
hsa04613,hsa04971,9
hsa04613,hsa05012,9
hsa04620,hsa04723,9
hsa04620,hsa04960,9
hsa04620,hsa05014,9
hsa04621,hsa04720,9
hsa04621,hsa04724,9
hsa04621,hsa04726,9
hsa04621,hsa04730,9
hsa04621,hsa04929,9
hsa04621,hsa04934,9
hsa04621,hsa05143,9
hsa04621,hsa05220,9
hsa04622,hsa04917,9
hsa04622,hsa05222,9
hsa04622,hsa05415,9
hsa04623,hsa04659,9
hsa04623,hsa05022,9
hsa04623,hsa05145,9
hsa04625,hsa04730,9
hsa04625,hsa05100,9
hsa04630,hsa05202,9
hsa04640,hsa04810,9
hsa04640,hsa05165,9
hsa04640,hsa05340,9
hsa04650,hsa04928,9
hsa04650,hsa05014,9
hsa04650,hsa05143,9
hsa04657,hsa04728,9
hsa04657,hsa05205,9
hsa04657,hsa05210,9
hsa04658,hsa04723,9
hsa04658,hsa04750,9
hsa04658,hsa04914,9
hsa04658,hsa05014,9
hsa04658,hsa05221,9
hsa04658,hsa05415,9
hsa04659,hsa04723,9
hsa04659,hsa04919,9
hsa04659,hsa05222,9
hsa04660,hsa04723,9
hsa04660,hsa04916,9
hsa04660,hsa05100,9
hsa04660,hsa05219,9
hsa04662,hsa04728,9
hsa04662,hsa04750,9
hsa04664,hsa04720,9
hsa04664,hsa04916,9
hsa04664,hsa05140,9
hsa04664,hsa05310,9
hsa04666,hsa04928,9
hsa04666,hsa05022,9
hsa04668,hsa04960,9
hsa04670,hsa04912,9
hsa04670,hsa04931,9
hsa04670,hsa04971,9
hsa04670,hsa05010,9
hsa04670,hsa05215,9
hsa04670,hsa05222,9
hsa04672,hsa05200,9
hsa04713,hsa04744,9
hsa04713,hsa05014,9
hsa04713,hsa05033,9
hsa04713,hsa05131,9
hsa04714,hsa04810,9
hsa04714,hsa05167,9
hsa04714,hsa05210,9
hsa04714,hsa05221,9
hsa04714,hsa05410,9
hsa04714,hsa05418,9
hsa04720,hsa04727,9
hsa04720,hsa05131,9
hsa04720,hsa05133,9
hsa04720,hsa05135,9
hsa04720,hsa05164,9
hsa04721,hsa04724,9
hsa04721,hsa05152,9
hsa04722,hsa04723,9
hsa04722,hsa04730,9
hsa04722,hsa05146,9
hsa04723,hsa04917,9
hsa04723,hsa04930,9
hsa04723,hsa05130,9
hsa04723,hsa05132,9
hsa04723,hsa05152,9
hsa04724,hsa04740,9
hsa04724,hsa05131,9
hsa04726,hsa05131,9
hsa04726,hsa05203,9
hsa04726,hsa05208,9
hsa04726,hsa05211,9
hsa04726,hsa05213,9
hsa04726,hsa05215,9
hsa04726,hsa05218,9
hsa04726,hsa05219,9
hsa04726,hsa05220,9
hsa04726,hsa05221,9
hsa04726,hsa05224,9
hsa04726,hsa05226,9
hsa04726,hsa05414,9
hsa04727,hsa05022,9
hsa04727,hsa05031,9
hsa04728,hsa04744,9
hsa04728,hsa04973,9
hsa04728,hsa05223,9
hsa04730,hsa04922,9
hsa04730,hsa04961,9
hsa04730,hsa05016,9
hsa04730,hsa05032,9
hsa04730,hsa05131,9
hsa04740,hsa04926,9
hsa04742,hsa04972,9
hsa04744,hsa05034,9
hsa04744,hsa05163,9
hsa04744,hsa05167,9
hsa04744,hsa05170,9
hsa04744,hsa05200,9
hsa04750,hsa05016,9
hsa04750,hsa05110,9
hsa04750,hsa05145,9
hsa04810,hsa04971,9
hsa04810,hsa05322,9
hsa04820,hsa04926,9
hsa04910,hsa04928,9
hsa04910,hsa04934,9
hsa04911,hsa04964,9
hsa04911,hsa04978,9
hsa04911,hsa05017,9
hsa04911,hsa05215,9
hsa04912,hsa05140,9
hsa04912,hsa05218,9
hsa04912,hsa05230,9
hsa04914,hsa04924,9
hsa04914,hsa04972,9
hsa04914,hsa05130,9
hsa04916,hsa04917,9
hsa04916,hsa05164,9
hsa04916,hsa05218,9
hsa04916,hsa05230,9
hsa04916,hsa05418,9
hsa04917,hsa05146,9
hsa04918,hsa04964,9
hsa04918,hsa04974,9
hsa04918,hsa04978,9
hsa04918,hsa05010,9
hsa04918,hsa05205,9
hsa04918,hsa05215,9
hsa04918,hsa05417,9
hsa04919,hsa04964,9
hsa04919,hsa04978,9
hsa04919,hsa05145,9
hsa04919,hsa05410,9
hsa04920,hsa04926,9
hsa04921,hsa04932,9
hsa04921,hsa04936,9
hsa04921,hsa05030,9
hsa04921,hsa05110,9
hsa04921,hsa05143,9
hsa04921,hsa05145,9
hsa04921,hsa05164,9
hsa04921,hsa05216,9
hsa04921,hsa05221,9
hsa04921,hsa05230,9
hsa04922,hsa04923,9
hsa04922,hsa04961,9
hsa04922,hsa05142,9
hsa04922,hsa05146,9
hsa04923,hsa05034,9
hsa04924,hsa05030,9
hsa04924,hsa05146,9
hsa04925,hsa04933,9
hsa04925,hsa05143,9
hsa04926,hsa04974,9
hsa04927,hsa05012,9
hsa04927,hsa05017,9
hsa04928,hsa05130,9
hsa04928,hsa05160,9
hsa04928,hsa05219,9
hsa04930,hsa05211,9
hsa04930,hsa05213,9
hsa04930,hsa05218,9
hsa04930,hsa05223,9
hsa04931,hsa04934,9
hsa04931,hsa05030,9
hsa04932,hsa05100,9
hsa04932,hsa05202,9
hsa04933,hsa04974,9
hsa04933,hsa05014,9
hsa04933,hsa05016,9
hsa04934,hsa05017,9
hsa04934,hsa05132,9
hsa04934,hsa05412,9
hsa04935,hsa05014,9
hsa04935,hsa05110,9
hsa04936,hsa05321,9
hsa04936,hsa05323,9
hsa04936,hsa05410,9
hsa04940,hsa05165,9
hsa04940,hsa05170,9
hsa04960,hsa04964,9
hsa04960,hsa04974,9
hsa04960,hsa04976,9
hsa04960,hsa04978,9
hsa04960,hsa05020,9
hsa04960,hsa05131,9
hsa04960,hsa05135,9
hsa04960,hsa05142,9
hsa04961,hsa04964,9
hsa04961,hsa05032,9
hsa04961,hsa05414,9
hsa04964,hsa04970,9
hsa04964,hsa04971,9
hsa04964,hsa04973,9
hsa04971,hsa04974,9
hsa04971,hsa05131,9
hsa04971,hsa05418,9
hsa04972,hsa05131,9
hsa04972,hsa05166,9
hsa04972,hsa05205,9
hsa04973,hsa04974,9
hsa04974,hsa05146,9
hsa05010,hsa05143,9
hsa05010,hsa05216,9
hsa05010,hsa05412,9
hsa05010,hsa05414,9
hsa05012,hsa05032,9
hsa05012,hsa05203,9
hsa05012,hsa05207,9
hsa05014,hsa05165,9
hsa05014,hsa05203,9
hsa05014,hsa05210,9
hsa05016,hsa05142,9
hsa05016,hsa05168,9
hsa05016,hsa05207,9
hsa05017,hsa05030,9
hsa05017,hsa05152,9
hsa05020,hsa05230,9
hsa05022,hsa05230,9
hsa05030,hsa05032,9
hsa05031,hsa05032,9
hsa05031,hsa05133,9
hsa05031,hsa05418,9
hsa05034,hsa05218,9
hsa05034,hsa05219,9
hsa05100,hsa05164,9
hsa05100,hsa05168,9
hsa05100,hsa05212,9
hsa05100,hsa05218,9
hsa05100,hsa05412,9
hsa05110,hsa05200,9
hsa05120,hsa05164,9
hsa05130,hsa05211,9
hsa05130,hsa05215,9
hsa05130,hsa05321,9
hsa05130,hsa05323,9
hsa05132,hsa05144,9
hsa05132,hsa05323,9
hsa05133,hsa05144,9
hsa05133,hsa05160,9
hsa05133,hsa05203,9
hsa05133,hsa05207,9
hsa05133,hsa05210,9
hsa05133,hsa05214,9
hsa05133,hsa05415,9
hsa05134,hsa05160,9
hsa05135,hsa05144,9
hsa05140,hsa05143,9
hsa05140,hsa05212,9
hsa05144,hsa05161,9
hsa05144,hsa05166,9
hsa05144,hsa05168,9
hsa05144,hsa05200,9
hsa05145,hsa05206,9
hsa05145,hsa05211,9
hsa05145,hsa05223,9
hsa05145,hsa05226,9
hsa05145,hsa05231,9
hsa05150,hsa05202,9
hsa05152,hsa05202,9
hsa05152,hsa05213,9
hsa05152,hsa05223,9
hsa05152,hsa05231,9
hsa05163,hsa05330,9
hsa05165,hsa05330,9
hsa05165,hsa05332,9
hsa05166,hsa05340,9
hsa05167,hsa05332,9
hsa05169,hsa05217,9
hsa05170,hsa05216,9
hsa05170,hsa05330,9
hsa05170,hsa05332,9
hsa05202,hsa05418,9
hsa05211,hsa05216,9
hsa05212,hsa05217,9
hsa05212,hsa05321,9
hsa05214,hsa05217,9
hsa05217,hsa05218,9
hsa05217,hsa05220,9
hsa05217,hsa05222,9
hsa05217,hsa05223,9
hsa05219,hsa05222,9
hsa05226,hsa05412,9
hsa05416,hsa05417,9
hsa00010,hsa00340,8
hsa00010,hsa00410,8
hsa00010,hsa00520,8
hsa00010,hsa00640,8
hsa00010,hsa01250,8
hsa00020,hsa00785,8
hsa00030,hsa00051,8
hsa00051,hsa05230,8
hsa00052,hsa01200,8
hsa00052,hsa04910,8
hsa00052,hsa05230,8
hsa00061,hsa04920,8
hsa00220,hsa00330,8
hsa00220,hsa01200,8
hsa00220,hsa01210,8
hsa00280,hsa00620,8
hsa00280,hsa00630,8
hsa00310,hsa00410,8
hsa00310,hsa00620,8
hsa00330,hsa00380,8
hsa00340,hsa00380,8
hsa00350,hsa00830,8
hsa00380,hsa00410,8
hsa00380,hsa00620,8
hsa00410,hsa00770,8
hsa00410,hsa04936,8
hsa00480,hsa04918,8
hsa00500,hsa04931,8
hsa00561,hsa04936,8
hsa00562,hsa04071,8
hsa00562,hsa04140,8
hsa00562,hsa04725,8
hsa00562,hsa05010,8
hsa00562,hsa05017,8
hsa00562,hsa05132,8
hsa00562,hsa05415,8
hsa00562,hsa05417,8
hsa00564,hsa04750,8
hsa00565,hsa04750,8
hsa00590,hsa04217,8
hsa00590,hsa04370,8
hsa00590,hsa04664,8
hsa00590,hsa04666,8
hsa00590,hsa04921,8
hsa00591,hsa04217,8
hsa00591,hsa04666,8
hsa00591,hsa04913,8
hsa00592,hsa04666,8
hsa00592,hsa04750,8
hsa00600,hsa04382,8
hsa00601,hsa00603,8
hsa00620,hsa00630,8
hsa00620,hsa04066,8
hsa00670,hsa01230,8
hsa00740,hsa01100,8
hsa00980,hsa04936,8
hsa00982,hsa04726,8
hsa00982,hsa04936,8
hsa01100,hsa04010,8
hsa01100,hsa04140,8
hsa01100,hsa04820,8
hsa01100,hsa05169,8
hsa01100,hsa05205,8
hsa01100,hsa05222,8
hsa01200,hsa04146,8
hsa01200,hsa04910,8
hsa01230,hsa01240,8
hsa01522,hsa04922,8
hsa01522,hsa05140,8
hsa01523,hsa04620,8
hsa01523,hsa04621,8
hsa01523,hsa04625,8
hsa01523,hsa04657,8
hsa01523,hsa04668,8
hsa01523,hsa04936,8
hsa01523,hsa05010,8
hsa01523,hsa05130,8
hsa01523,hsa05132,8
hsa01523,hsa05135,8
hsa01523,hsa05142,8
hsa01523,hsa05163,8
hsa01523,hsa05164,8
hsa01523,hsa05168,8
hsa01523,hsa05171,8
hsa01523,hsa05417,8
hsa01524,hsa05012,8
hsa01524,hsa05146,8
hsa03013,hsa05207,8
hsa03015,hsa03018,8
hsa03015,hsa05142,8
hsa03015,hsa05160,8
hsa03015,hsa05168,8
hsa03083,hsa04550,8
hsa03320,hsa04148,8
hsa03420,hsa03440,8
hsa04010,hsa04152,8
hsa04010,hsa04918,8
hsa04010,hsa04923,8
hsa04010,hsa05143,8
hsa04010,hsa05144,8
hsa04012,hsa04137,8
hsa04012,hsa04723,8
hsa04012,hsa05012,8
hsa04012,hsa05031,8
hsa04014,hsa05014,8
hsa04014,hsa05216,8
hsa04015,hsa04145,8
hsa04015,hsa04658,8
hsa04015,hsa04659,8
hsa04015,hsa04740,8
hsa04015,hsa04742,8
hsa04015,hsa04820,8
hsa04015,hsa05143,8
hsa04015,hsa05202,8
hsa04020,hsa04666,8
hsa04020,hsa05133,8
hsa04020,hsa05165,8
hsa04020,hsa05171,8
hsa04022,hsa04530,8
hsa04022,hsa04550,8
hsa04022,hsa04664,8
hsa04022,hsa04670,8
hsa04022,hsa04932,8
hsa04022,hsa05212,8
hsa04022,hsa05224,8
hsa04022,hsa05226,8
hsa04022,hsa05230,8
hsa04022,hsa05231,8
hsa04024,hsa05412,8
hsa04060,hsa04218,8
hsa04060,hsa05332,8
hsa04061,hsa04151,8
hsa04061,hsa05130,8
hsa04061,hsa05132,8
hsa04061,hsa05168,8
hsa04061,hsa05321,8
hsa04062,hsa04340,8
hsa04062,hsa05012,8
hsa04064,hsa04066,8
hsa04064,hsa04071,8
hsa04064,hsa04115,8
hsa04064,hsa04664,8
hsa04064,hsa04672,8
hsa04064,hsa04931,8
hsa04064,hsa04932,8
hsa04064,hsa05215,8
hsa04066,hsa04520,8
hsa04066,hsa04621,8
hsa04066,hsa04658,8
hsa04066,hsa04920,8
hsa04066,hsa04925,8
hsa04066,hsa05202,8
hsa04066,hsa05321,8
hsa04068,hsa04070,8
hsa04068,hsa04144,8
hsa04070,hsa04660,8
hsa04070,hsa04911,8
hsa04070,hsa05152,8
hsa04070,hsa05165,8
hsa04070,hsa05166,8
hsa04070,hsa05169,8
hsa04070,hsa05208,8
hsa04070,hsa05213,8
hsa04070,hsa05215,8
hsa04070,hsa05218,8
hsa04070,hsa05222,8
hsa04070,hsa05224,8
hsa04070,hsa05230,8
hsa04071,hsa04714,8
hsa04071,hsa04911,8
hsa04071,hsa04918,8
hsa04071,hsa04922,8
hsa04071,hsa04970,8
hsa04072,hsa04621,8
hsa04072,hsa05145,8
hsa04080,hsa04261,8
hsa04080,hsa04911,8
hsa04080,hsa04929,8
hsa04080,hsa04972,8
hsa04080,hsa05020,8
hsa04081,hsa04370,8
hsa04081,hsa04660,8
hsa04081,hsa05160,8
hsa04081,hsa05164,8
hsa04081,hsa05169,8
hsa04081,hsa05208,8
hsa04081,hsa05222,8
hsa04081,hsa05226,8
hsa04082,hsa04740,8
hsa04082,hsa05014,8
hsa04082,hsa05143,8
hsa04110,hsa05142,8
hsa04110,hsa05205,8
hsa04110,hsa05213,8
hsa04114,hsa04510,8
hsa04114,hsa04650,8
hsa04114,hsa04662,8
hsa04114,hsa04810,8
hsa04114,hsa04917,8
hsa04114,hsa04931,8
hsa04114,hsa05132,8
hsa04115,hsa04934,8
hsa04115,hsa05016,8
hsa04115,hsa05130,8
hsa04115,hsa05152,8
hsa04115,hsa05205,8
hsa04115,hsa05216,8
hsa04137,hsa04151,8
hsa04137,hsa04211,8
hsa04137,hsa04380,8
hsa04137,hsa04660,8
hsa04137,hsa04668,8
hsa04137,hsa04933,8
hsa04137,hsa05135,8
hsa04137,hsa05168,8
hsa04137,hsa05171,8
hsa04137,hsa05207,8
hsa04137,hsa05210,8
hsa04137,hsa05212,8
hsa04137,hsa05418,8
hsa04140,hsa04215,8
hsa04140,hsa04657,8
hsa04140,hsa04659,8
hsa04140,hsa04934,8
hsa04140,hsa05130,8
hsa04141,hsa04621,8
hsa04141,hsa04668,8
hsa04141,hsa04722,8
hsa04141,hsa05016,8
hsa04141,hsa05134,8
hsa04141,hsa05166,8
hsa04141,hsa05168,8
hsa04142,hsa05170,8
hsa04144,hsa04630,8
hsa04144,hsa04915,8
hsa04144,hsa05145,8
hsa04144,hsa05152,8
hsa04144,hsa05212,8
hsa04144,hsa05231,8
hsa04144,hsa05416,8
hsa04145,hsa04666,8
hsa04145,hsa05135,8
hsa04145,hsa05171,8
hsa04148,hsa04152,8
hsa04148,hsa04611,8
hsa04148,hsa04621,8
hsa04148,hsa04720,8
hsa04148,hsa04920,8
hsa04148,hsa04931,8
hsa04148,hsa05207,8
hsa04148,hsa05214,8
hsa04148,hsa05220,8
hsa04150,hsa05100,8
hsa04150,hsa05216,8
hsa04151,hsa04310,8
hsa04151,hsa04514,8
hsa04151,hsa05120,8
hsa04151,hsa05133,8
hsa04152,hsa04360,8
hsa04152,hsa04710,8
hsa04152,hsa04750,8
hsa04152,hsa04911,8
hsa04152,hsa04925,8
hsa04152,hsa04934,8
hsa04152,hsa04962,8
hsa04152,hsa05031,8
hsa04152,hsa05034,8
hsa04152,hsa05171,8
hsa04152,hsa05410,8
hsa04210,hsa04270,8
hsa04210,hsa04723,8
hsa04210,hsa04916,8
hsa04210,hsa04934,8
hsa04210,hsa05034,8
hsa04210,hsa05140,8
hsa04210,hsa05416,8
hsa04211,hsa04710,8
hsa04211,hsa05202,8
hsa04211,hsa05410,8
hsa04213,hsa04720,8
hsa04213,hsa05145,8
hsa04213,hsa05410,8
hsa04215,hsa05020,8
hsa04217,hsa04510,8
hsa04217,hsa04724,8
hsa04217,hsa04726,8
hsa04217,hsa04917,8
hsa04217,hsa04935,8
hsa04217,hsa05207,8
hsa04218,hsa04928,8
hsa04218,hsa05332,8
hsa04260,hsa04371,8
hsa04261,hsa04932,8
hsa04261,hsa05110,8
hsa04261,hsa05169,8
hsa04261,hsa05171,8
hsa04270,hsa04931,8
hsa04270,hsa04962,8
hsa04270,hsa05132,8
hsa04270,hsa05208,8
hsa04270,hsa05210,8
hsa04310,hsa04670,8
hsa04310,hsa04915,8
hsa04310,hsa05130,8
hsa04310,hsa05142,8
hsa04310,hsa05171,8
hsa04310,hsa05216,8
hsa04330,hsa05169,8
hsa04330,hsa05206,8
hsa04340,hsa05165,8
hsa04340,hsa05205,8
hsa04350,hsa04371,8
hsa04350,hsa04380,8
hsa04350,hsa05170,8
hsa04350,hsa05211,8
hsa04350,hsa05415,8
hsa04360,hsa04924,8
hsa04360,hsa04928,8
hsa04360,hsa04971,8
hsa04360,hsa05012,8
hsa04360,hsa05120,8
hsa04360,hsa05162,8
hsa04360,hsa05217,8
hsa04370,hsa04913,8
hsa04370,hsa04922,8
hsa04370,hsa05031,8
hsa04370,hsa05034,8
hsa04370,hsa05140,8
hsa04371,hsa04390,8
hsa04371,hsa04620,8
hsa04371,hsa04650,8
hsa04371,hsa05135,8
hsa04371,hsa05164,8
hsa04380,hsa04623,8
hsa04380,hsa04640,8
hsa04380,hsa05016,8
hsa04380,hsa05100,8
hsa04380,hsa05202,8
hsa04382,hsa04390,8
hsa04382,hsa04974,8
hsa04382,hsa05142,8
hsa04390,hsa04919,8
hsa04390,hsa05167,8
hsa04390,hsa05202,8
hsa04390,hsa05216,8
hsa04390,hsa05418,8
hsa04510,hsa04514,8
hsa04510,hsa04640,8
hsa04510,hsa04723,8
hsa04512,hsa04926,8
hsa04512,hsa05206,8
hsa04514,hsa05167,8
hsa04514,hsa05340,8
hsa04514,hsa05410,8
hsa04514,hsa05414,8
hsa04517,hsa04622,8
hsa04517,hsa04714,8
hsa04517,hsa04730,8
hsa04517,hsa04920,8
hsa04517,hsa04928,8
hsa04517,hsa05412,8
hsa04520,hsa04550,8
hsa04520,hsa04613,8
hsa04520,hsa04820,8
hsa04520,hsa04919,8
hsa04520,hsa04933,8
hsa04520,hsa05010,8
hsa04520,hsa05022,8
hsa04520,hsa05166,8
hsa04520,hsa05216,8
hsa04520,hsa05235,8
hsa04530,hsa04750,8
hsa04530,hsa04919,8
hsa04530,hsa04935,8
hsa04530,hsa05110,8
hsa04530,hsa05161,8
hsa04530,hsa05208,8
hsa04530,hsa05212,8
hsa04530,hsa05414,8
hsa04540,hsa05110,8
hsa04540,hsa05143,8
hsa04550,hsa04720,8
hsa04550,hsa04728,8
hsa04550,hsa04921,8
hsa04550,hsa05034,8
hsa04550,hsa05100,8
hsa04550,hsa05140,8
hsa04611,hsa05030,8
hsa04611,hsa05031,8
hsa04611,hsa05140,8
hsa04612,hsa04915,8
hsa04612,hsa05020,8
hsa04612,hsa05165,8
hsa04613,hsa04640,8
hsa04613,hsa04934,8
hsa04613,hsa04970,8
hsa04613,hsa04972,8
hsa04613,hsa05143,8
hsa04620,hsa05100,8
hsa04621,hsa04713,8
hsa04621,hsa04924,8
hsa04621,hsa04930,8
hsa04621,hsa04970,8
hsa04621,hsa04972,8
hsa04621,hsa05144,8
hsa04621,hsa05210,8
hsa04622,hsa04664,8
hsa04622,hsa04912,8
hsa04622,hsa04931,8
hsa04622,hsa04935,8
hsa04622,hsa05014,8
hsa04622,hsa05020,8
hsa04622,hsa05134,8
hsa04622,hsa05212,8
hsa04623,hsa04932,8
hsa04623,hsa05120,8
hsa04623,hsa05203,8
hsa04625,hsa05219,8
hsa04630,hsa04670,8
hsa04630,hsa05020,8
hsa04640,hsa04820,8
hsa04640,hsa05144,8
hsa04640,hsa05221,8
hsa04640,hsa05412,8
hsa04650,hsa04973,8
hsa04650,hsa05031,8
hsa04650,hsa05216,8
hsa04650,hsa05222,8
hsa04657,hsa04750,8
hsa04657,hsa04915,8
hsa04657,hsa05014,8
hsa04657,hsa05202,8
hsa04657,hsa05206,8
hsa04657,hsa05220,8
hsa04657,hsa05221,8
hsa04658,hsa04931,8
hsa04658,hsa05205,8
hsa04658,hsa05206,8
hsa04658,hsa05215,8
hsa04658,hsa05231,8
hsa04658,hsa05340,8
hsa04659,hsa05340,8
hsa04660,hsa04672,8
hsa04660,hsa04922,8
hsa04660,hsa05330,8
hsa04662,hsa04724,8
hsa04662,hsa04726,8
hsa04662,hsa04922,8
hsa04662,hsa05031,8
hsa04662,hsa05100,8
hsa04662,hsa05219,8
hsa04664,hsa04913,8
hsa04664,hsa05014,8
hsa04664,hsa05100,8
hsa04664,hsa05219,8
hsa04668,hsa05321,8
